Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-14 16:50:45,1097.15,12.9,22.4,0.1,65,4739297831,71675958069
2024-04-14 16:50:50,1102.19,13.1,22.4,0.1,100,4739333462,71676002560
2024-04-14 16:50:55,1107.22,13.1,22.4,0.1,74,4739415349,71676093547
2024-04-14 16:51:00,1112.25,13.0,22.4,0.1,76,4739433693,71676120871
2024-04-14 16:51:05,1117.28,12.9,22.4,0.1,58,4739502367,71676200625
2024-04-14 16:51:10,1122.32,13.1,22.5,0.1,75,4739656527,71676365893
2024-04-14 16:51:15,1127.36,13.2,23.1,0.1,55,4739725449,71676445715
2024-04-14 16:51:20,1132.39,13.1,22.5,0.1,61,4739811972,71676540498
2024-04-14 16:51:25,1137.42,13.0,22.5,0.1,79,4739914679,71676652725
2024-04-14 16:51:30,1142.45,13.1,22.5,0.1,60,4739998914,71676746212
2024-04-14 16:51:35,1147.48,12.9,22.5,0.1,100,4740152352,71676908870
2024-04-14 16:51:40,1152.52,13.0,22.5,0.1,68,4740202825,71676967903
2024-04-14 16:51:45,1157.55,13.0,22.5,0.1,100,4740356347,71677130765
2024-04-14 16:51:50,1162.58,13.0,22.5,0.1,59,4740459495,71677243493
2024-04-14 16:51:55,1167.62,13.2,22.5,0.1,97,4740631037,71677424495
2024-04-14 16:52:00,1172.65,12.9,22.5,0.1,53,4740818013,71677620031
2024-04-14 16:52:05,1177.69,13.1,22.5,0.1,78,4740870253,71677682220
2024-04-14 16:52:10,1182.72,13.0,22.5,0.1,74,4740973271,71677794998
2024-04-14 16:52:15,1187.75,13.0,22.4,0.1,78,4741112160,71677944697
2024-04-14 16:52:20,1192.78,13.0,22.5,0.1,86,4741214528,71678056645
2024-04-14 16:52:25,1197.82,12.9,22.5,0.1,66,4741349829,71678201586
2024-04-14 16:52:30,1202.85,13.3,22.5,0.1,89,4741452704,71678314221
2024-04-14 16:52:35,1207.89,13.0,22.5,0.1,74,4741520208,71678391185
2024-04-14 16:52:40,1212.92,13.0,22.5,0.1,100,4741554590,71678434127
2024-04-14 16:52:46,1217.95,13.0,22.5,0.1,76,4741571538,71678460235
2024-04-14 16:52:51,1222.98,13.0,22.5,0.1,100,4741725515,71678624032
2024-04-14 16:52:56,1228.02,13.0,22.5,0.1,55,4741861273,71678768608
2024-04-14 16:53:01,1233.06,13.0,22.4,0.1,100,4741929490,71678849475
2024-04-14 16:53:06,1238.1,13.0,22.5,0.1,78,4742030683,71678960488
2024-04-14 16:53:11,1243.14,13.1,22.4,0.1,76,4742063884,71679003717
2024-04-14 16:53:16,1248.18,13.0,22.5,0.1,96,4742183910,71679132843
2024-04-14 16:53:21,1253.22,13.3,22.4,0.1,67,4742354273,71679312486
2024-04-14 16:53:26,1258.25,13.0,22.4,0.1,100,4742388074,71679355627
2024-04-14 16:53:31,1263.29,12.9,22.4,0.1,100,4742540063,71679518156
2024-04-14 16:53:36,1268.33,13.0,22.4,0.1,100,4742573959,71679563747
2024-04-14 16:53:41,1273.37,12.9,22.4,0.1,100,4742711818,71679711904
2024-04-14 16:53:46,1278.41,13.0,22.5,0.1,61,4742780670,71679791354
2024-04-14 16:53:51,1283.45,13.0,22.5,0.1,90,4742865486,71679886169
2024-04-14 16:53:56,1288.49,12.9,22.5,0.1,99,4742950417,71679979609
2024-04-14 16:54:01,1293.53,13.1,22.5,0.1,100,4742985278,71680024670
2024-04-14 16:54:06,1298.57,12.9,22.5,0.1,100,4743105454,71680154546
2024-04-14 16:54:11,1303.61,13.2,22.4,0.1,87,4743225037,71680283049
2024-04-14 16:54:16,1308.65,13.0,22.4,0.1,100,4743293015,71680359407
2024-04-14 16:54:21,1313.69,13.2,22.4,0.1,77,4743293015,71680368809
2024-04-14 16:54:26,1318.73,13.1,22.4,0.1,76,4743293015,71680377789
