Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-16 00:02:45,488.91,12.9,20.3,0.1,92,5197616617,72390530512
2024-04-16 00:02:50,493.94,12.9,20.3,0.1,100,5197702664,72390627193
2024-04-16 00:02:55,498.98,12.7,20.3,0.1,100,5197770572,72390704641
2024-04-16 00:03:00,504.02,12.9,20.3,0.1,100,5197891330,72390833319
2024-04-16 00:03:05,509.06,12.9,20.3,0.1,100,5198047533,72390998522
2024-04-16 00:03:10,514.1,12.8,20.3,0.1,79,5198165656,72391125165
2024-04-16 00:03:15,519.14,12.8,20.3,0.1,100,5198250844,72391219374
2024-04-16 00:03:20,524.17,12.9,20.3,0.1,100,5198389716,72391367066
2024-04-16 00:03:25,529.21,12.8,20.3,0.1,100,5198492815,72391478583
2024-04-16 00:03:30,534.25,12.8,20.3,0.1,100,5198630751,72391624379
2024-04-16 00:03:35,539.29,12.8,20.3,0.1,63,5198765900,72391767448
2024-04-16 00:03:40,544.32,12.9,20.3,0.1,100,5198867248,72391877676
2024-04-16 00:03:45,549.37,12.8,20.3,0.1,100,5198969987,72391989715
2024-04-16 00:03:50,554.4,12.8,20.3,0.1,100,5199070650,72392099318
2024-04-16 00:03:55,559.44,12.9,20.3,0.1,87,5199172172,72392209660
2024-04-16 00:04:00,564.48,12.9,20.3,0.1,64,5199274059,72392321987
2024-04-16 00:04:05,569.51,12.8,20.3,0.1,70,5199375980,72392434262
2024-04-16 00:04:10,574.55,12.8,20.3,0.1,77,5199461139,72392529161
2024-04-16 00:04:15,579.59,12.9,20.3,0.1,87,5199659560,72392735742
2024-04-16 00:04:21,584.62,12.9,20.3,0.1,100,5199810241,72392894703
2024-04-16 00:04:26,589.67,12.8,20.3,0.1,100,5199911268,72393004190
2024-04-16 00:04:31,594.71,12.8,20.3,0.1,81,5199996573,72393097895
2024-04-16 00:04:36,599.74,13.0,20.3,0.1,100,5200014646,72393126096
2024-04-16 00:04:41,604.78,12.8,20.3,0.1,55,5200152164,72393272074
2024-04-16 00:04:46,609.82,12.9,20.3,0.1,68,5200237656,72393377907
2024-04-16 00:04:51,614.86,12.8,20.3,0.1,100,5200323081,72393471972
2024-04-16 00:04:56,619.89,12.9,20.3,0.1,87,5200458281,72393615632
2024-04-16 00:05:01,624.93,12.8,20.3,0.1,100,5200560582,72393726753
2024-04-16 00:05:06,629.97,12.8,20.3,0.1,100,5200661887,72393836758
2024-04-16 00:05:11,635.01,12.8,20.3,0.1,100,5200763019,72393947550
2024-04-16 00:05:16,640.05,12.9,20.3,0.1,100,5200901365,72394095625
2024-04-16 00:05:21,645.09,12.8,20.3,0.1,100,5201001417,72394206837
2024-04-16 00:05:26,650.13,12.9,20.3,0.1,100,5201168480,72394382602
2024-04-16 00:05:31,655.17,12.8,20.3,0.1,100,5201270710,72394493594
2024-04-16 00:05:36,660.21,12.8,20.3,0.1,100,5201355447,72394586611
2024-04-16 00:05:41,665.24,12.8,20.3,0.1,100,5201441576,72394682760
2024-04-16 00:05:46,670.28,12.8,20.3,0.1,100,5201543955,72394794379
2024-04-16 00:05:51,675.32,12.8,20.3,0.1,100,5201645573,72394905477
2024-04-16 00:05:56,680.36,12.9,20.3,0.1,100,5201781925,72395050469
2024-04-16 00:06:01,685.4,12.8,20.3,0.1,100,5201850280,72395127644
2024-04-16 00:06:06,690.44,12.8,20.3,0.1,100,5201952692,72395237830
2024-04-16 00:06:11,695.48,12.8,20.3,0.1,67,5202036508,72395330374
2024-04-16 00:06:16,700.52,12.8,20.3,0.1,100,5202174274,72395476720
2024-04-16 00:06:21,705.55,12.8,20.3,0.1,100,5202259695,72395571023
2024-04-16 00:06:26,710.59,12.8,20.3,0.1,100,5202361596,72395682130
2024-04-16 00:06:32,715.63,12.8,20.3,0.1,100,5202412472,72395743146
2024-04-16 00:06:37,720.67,12.8,20.3,0.1,74,5202480663,72395821957
2024-04-16 00:06:42,725.71,12.9,20.3,0.1,81,5202597534,72395947348
2024-04-16 00:06:47,730.74,12.7,20.3,0.1,100,5202699728,72396058062
2024-04-16 00:06:52,735.78,12.8,20.3,0.1,100,5202834760,72396201254
2024-04-16 00:06:57,740.82,12.8,20.3,0.1,95,5202951885,72396326779
2024-04-16 00:07:02,745.86,12.8,20.3,0.1,67,5203052861,72396436695
2024-04-16 00:07:07,750.89,12.7,20.3,0.1,100,5203137097,72396530591
2024-04-16 00:07:12,755.93,12.8,20.3,0.1,100,5203240822,72396642776
2024-04-16 00:07:17,760.97,12.9,20.3,0.1,95,5203376146,72396786749
2024-04-16 00:07:22,766.01,12.8,20.3,0.1,62,5203478083,72396896906
2024-04-16 00:07:27,771.05,12.8,20.3,0.1,59,5203616216,72397044159
2024-04-16 00:07:32,776.09,12.9,20.3,0.1,100,5203757100,72397193623
2024-04-16 00:07:37,781.12,12.8,20.3,0.1,94,5203874935,72397319798
